,Time,acc_precip,mean_temp,mean_relative_hum,mean_wind_speed,mean_radiation
105579,2023-01-17 03:00:00,0.0,4.2,83.8,7.1,0.0
105580,2023-01-17 04:00:00,0.3,3.9,87.8,6.8,0.0
105581,2023-01-17 05:00:00,0.1,3.7,87.7,7.0,0.0
105582,2023-01-17 06:00:00,0.8,3.6,89.0,7.8,0.0
105583,2023-01-17 07:00:00,0.6,2.9,93.3,7.2,0.0
105584,2023-01-17 08:00:00,1.7,2.8,94.5,6.7,1.0
105585,2023-01-17 09:00:00,1.2,2.6,96.0,5.2,9.0
105586,2023-01-17 10:00:00,0.3,2.8,96.2,4.2,16.0
105587,2023-01-17 11:00:00,0.0,3.4,96.2,4.0,32.0
105588,2023-01-17 12:00:00,0.1,3.8,95.7,3.4,39.0
105589,2023-01-17 13:00:00,0.1,3.9,94.0,1.8,51.0
105590,2023-01-17 14:00:00,0.7,3.9,94.3,3.0,21.0
105591,2023-01-17 15:00:00,0.4,2.3,94.5,4.7,16.0
105592,2023-01-17 16:00:00,0.0,2.2,93.3,5.5,1.0
105593,2023-01-17 17:00:00,0.0,2.6,90.3,4.3,0.0
105594,2023-01-17 18:00:00,0.0,2.8,85.0,4.5,0.0
105595,2023-01-17 19:00:00,0.0,2.3,85.0,4.5,0.0
105596,2023-01-17 20:00:00,0.0,2.0,87.2,4.3,0.0
105597,2023-01-17 21:00:00,0.0,2.1,84.8,4.0,0.0
105598,2023-01-17 22:00:00,0.0,2.1,87.0,3.6,0.0
105599,2023-01-17 23:00:00,0.0,1.9,90.0,3.7,0.0
105600,2023-01-18 00:00:00,0.0,2.5,83.2,4.2,0.0
105601,2023-01-18 01:00:00,0.0,2.3,85.3,3.7,0.0
105602,2023-01-18 02:00:00,0.0,2.5,82.2,3.9,0.0
105603,2023-01-18 03:00:00,0.0,2.2,83.7,4.5,0.0
105604,2023-01-18 04:00:00,0.0,1.9,85.7,4.2,0.0
105605,2023-01-18 05:00:00,0.0,1.8,88.3,4.3,0.0
105606,2023-01-18 06:00:00,0.0,1.7,90.5,3.6,0.0
105607,2023-01-18 07:00:00,0.0,1.9,89.7,3.3,0.0
105608,2023-01-18 08:00:00,0.0,1.6,90.8,2.6,4.0
105609,2023-01-18 09:00:00,0.0,1.5,91.3,2.5,32.0
105610,2023-01-18 10:00:00,0.0,2.2,86.0,2.4,93.0
105611,2023-01-18 11:00:00,0.0,2.7,84.7,2.5,174.0
105612,2023-01-18 12:00:00,0.0,2.9,82.2,2.7,140.0
105613,2023-01-18 13:00:00,0.0,2.6,81.8,3.0,63.0
105614,2023-01-18 14:00:00,0.0,2.5,81.3,2.6,49.0
105615,2023-01-18 15:00:00,0.0,2.2,80.7,2.3,17.0
105616,2023-01-18 16:00:00,0.0,1.9,79.2,1.6,1.0
105617,2023-01-18 17:00:00,0.0,0.6,87.2,1.1,0.0
105618,2023-01-18 18:00:00,0.0,0.5,90.0,1.3,0.0
105619,2023-01-18 19:00:00,0.0,0.4,92.7,1.6,0.0
105620,2023-01-18 20:00:00,0.0,0.1,94.5,1.1,0.0
105621,2023-01-18 21:00:00,0.0,0.0,94.3,1.3,0.0
105622,2023-01-18 22:00:00,0.0,-0.1,92.8,1.3,0.0
105623,2023-01-18 23:00:00,0.0,0.0,93.0,1.3,0.0
105624,2023-01-19 00:00:00,0.0,-0.2,93.7,1.4,0.0
105625,2023-01-19 01:00:00,0.0,-0.5,94.2,2.1,0.0
105626,2023-01-19 02:00:00,0.0,-0.2,94.2,2.2,0.0
105627,2023-01-19 03:00:00,0.0,0.5,92.8,2.6,0.0
105628,2023-01-19 04:00:00,0.0,1.6,89.8,3.8,0.0
105629,2023-01-19 05:00:00,0.1,1.7,90.8,3.8,0.0
105630,2023-01-19 06:00:00,0.0,1.7,90.7,3.8,0.0
105631,2023-01-19 07:00:00,0.0,1.9,89.8,3.8,0.0
105632,2023-01-19 08:00:00,0.0,2.1,86.7,3.7,1.0
105633,2023-01-19 09:00:00,0.0,2.1,84.0,4.0,5.0
105634,2023-01-19 10:00:00,0.0,2.2,83.0,4.2,10.0
105635,2023-01-19 11:00:00,0.1,2.1,88.8,5.2,21.0
105636,2023-01-19 12:00:00,0.0,2.4,89.5,5.1,32.0
105637,2023-01-19 13:00:00,0.0,2.9,87.5,5.0,16.0
105638,2023-01-19 14:00:00,0.1,3.1,88.3,5.7,11.0
105639,2023-01-19 15:00:00,0.6,2.8,91.7,4.7,4.0
105640,2023-01-19 16:00:00,0.0,2.9,91.3,4.3,0.0
105641,2023-01-19 17:00:00,0.0,3.1,88.3,3.6,0.0
105642,2023-01-19 18:00:00,0.0,3.1,80.8,3.8,0.0
105643,2023-01-19 19:00:00,0.0,2.9,80.5,3.3,0.0
105644,2023-01-19 20:00:00,0.0,2.4,84.7,2.7,0.0
105645,2023-01-19 21:00:00,0.0,2.3,84.7,2.1,0.0
105646,2023-01-19 22:00:00,0.0,1.9,86.5,1.8,0.0
105647,2023-01-19 23:00:00,0.0,1.7,88.2,1.9,0.0
105648,2023-01-20 00:00:00,0.0,1.7,89.8,1.7,0.0
105649,2023-01-20 01:00:00,0.0,1.7,92.3,1.5,0.0
105650,2023-01-20 02:00:00,0.0,1.1,95.0,1.5,0.0
105651,2023-01-20 03:00:00,0.0,1.1,94.7,1.6,0.0
105652,2023-01-20 04:00:00,0.1,1.6,92.7,2.4,0.0
105653,2023-01-20 05:00:00,0.0,1.6,94.2,1.0,0.0
105654,2023-01-20 06:00:00,0.0,1.6,95.0,1.2,0.0
105655,2023-01-20 07:00:00,0.0,1.6,95.3,0.9,0.0
105656,2023-01-20 08:00:00,0.0,1.4,96.0,0.7,6.0
105657,2023-01-20 09:00:00,0.0,1.3,96.2,0.0,64.0
105658,2023-01-20 10:00:00,0.0,1.9,93.8,0.9,142.0
105659,2023-01-20 11:00:00,0.0,2.3,90.3,1.0,255.0
105660,2023-01-20 12:00:00,0.0,2.8,87.5,1.4,242.0
105661,2023-01-20 13:00:00,0.0,3.0,85.3,1.3,150.0
105662,2023-01-20 14:00:00,0.0,2.7,87.0,0.3,122.0
105663,2023-01-20 15:00:00,0.0,2.7,87.2,0.1,48.0
105664,2023-01-20 16:00:00,0.0,2.4,88.7,0.2,1.0
105665,2023-01-20 17:00:00,0.0,2.4,88.3,0.8,0.0
105666,2023-01-20 18:00:00,0.0,1.9,90.7,0.0,0.0
105667,2023-01-20 19:00:00,0.0,1.4,94.2,0.0,0.0
105668,2023-01-20 20:00:00,0.0,0.9,95.0,0.3,0.0
105669,2023-01-20 21:00:00,0.0,1.0,94.5,0.8,0.0
105670,2023-01-20 22:00:00,0.0,0.3,95.7,0.5,0.0
105671,2023-01-20 23:00:00,0.0,-0.2,97.0,0.3,0.0
105672,2023-01-21 00:00:00,0.0,0.2,97.8,0.6,0.0
105673,2023-01-21 01:00:00,0.0,0.5,98.3,1.3,0.0
105674,2023-01-21 02:00:00,0.0,0.1,99.0,0.7,0.0
105675,2023-01-21 03:00:00,0.0,0.4,99.8,0.7,0.0
105676,2023-01-21 04:00:00,0.0,0.5,100.0,0.9,0.0
105677,2023-01-21 05:00:00,0.0,0.4,100.0,1.0,0.0
105678,2023-01-21 06:00:00,0.0,0.3,100.0,1.2,0.0
105679,2023-01-21 07:00:00,0.0,0.4,100.0,1.4,0.0
105680,2023-01-21 08:00:00,0.0,0.2,100.0,1.7,3.0
105681,2023-01-21 09:00:00,0.0,-0.1,100.0,2.1,26.0
105682,2023-01-21 10:00:00,0.0,0.0,100.0,1.8,70.0
105683,2023-01-21 11:00:00,0.0,0.3,100.0,1.9,79.0
105684,2023-01-21 12:00:00,0.0,0.5,100.0,1.7,63.0
105685,2023-01-21 13:00:00,0.0,0.8,97.2,2.1,129.0
105686,2023-01-21 14:00:00,0.0,1.3,88.0,2.7,169.0
105687,2023-01-21 15:00:00,0.0,1.1,88.7,2.6,78.0
105688,2023-01-21 16:00:00,0.0,0.6,92.3,2.0,6.0
105689,2023-01-21 17:00:00,0.0,-0.2,94.0,2.1,0.0
105690,2023-01-21 18:00:00,0.0,-0.5,93.3,2.9,0.0
105691,2023-01-21 19:00:00,0.0,-0.8,92.2,3.5,0.0
105692,2023-01-21 20:00:00,0.0,-1.2,91.0,3.5,0.0
105693,2023-01-21 21:00:00,0.0,-1.4,89.5,2.7,0.0
105694,2023-01-21 22:00:00,0.0,-1.2,86.5,2.6,0.0
105695,2023-01-21 23:00:00,0.0,-1.1,85.2,2.4,0.0
105696,2023-01-22 00:00:00,0.0,-1.2,84.0,2.4,0.0
105697,2023-01-22 01:00:00,0.0,-1.4,84.0,2.0,0.0
105698,2023-01-22 02:00:00,0.0,-2.0,86.2,1.9,0.0
105699,2023-01-22 03:00:00,0.0,-2.1,87.7,2.6,0.0
105700,2023-01-22 04:00:00,0.0,-2.1,88.2,2.5,0.0
105701,2023-01-22 05:00:00,0.0,-2.2,89.0,1.9,0.0
105702,2023-01-22 06:00:00,0.0,-2.1,88.5,2.1,0.0
105703,2023-01-22 07:00:00,0.0,-1.7,88.0,2.8,0.0
105704,2023-01-22 08:00:00,0.0,-1.5,88.0,2.5,6.0
105705,2023-01-22 09:00:00,0.0,-1.0,86.7,2.4,30.0
105706,2023-01-22 10:00:00,0.0,-0.6,84.7,2.9,58.0
105707,2023-01-22 11:00:00,0.0,-0.2,83.2,2.5,67.0
105708,2023-01-22 12:00:00,0.0,0.1,82.0,2.1,77.0
105709,2023-01-22 13:00:00,0.0,0.4,80.5,2.4,75.0
105710,2023-01-22 14:00:00,0.0,0.4,80.2,2.2,51.0
105711,2023-01-22 15:00:00,0.0,0.3,79.8,1.9,19.0
105712,2023-01-22 16:00:00,0.0,0.2,79.8,1.5,2.0
105713,2023-01-22 17:00:00,0.0,0.0,80.0,0.8,0.0
105714,2023-01-22 18:00:00,0.0,0.5,78.5,1.8,0.0
105715,2023-01-22 19:00:00,0.0,0.7,77.2,1.6,0.0
105716,2023-01-22 20:00:00,0.0,0.4,77.7,2.0,0.0
105717,2023-01-22 21:00:00,0.0,0.5,79.2,2.3,0.0
105718,2023-01-22 22:00:00,0.0,0.8,79.3,2.2,0.0
105719,2023-01-22 23:00:00,0.0,0.8,80.3,2.0,0.0
105720,2023-01-23 00:00:00,0.0,0.8,81.7,2.1,0.0
105721,2023-01-23 01:00:00,0.0,0.7,82.8,1.9,0.0
105722,2023-01-23 02:00:00,0.0,0.9,81.3,1.8,0.0
105723,2023-01-23 03:00:00,0.0,1.0,80.8,2.1,0.0
105724,2023-01-23 04:00:00,0.0,1.3,76.8,1.6,0.0
105725,2023-01-23 05:00:00,0.0,1.2,78.3,1.0,0.0
105726,2023-01-23 06:00:00,0.0,1.3,79.0,1.0,0.0
105727,2023-01-23 07:00:00,0.0,1.4,79.3,1.1,0.0
105728,2023-01-23 08:00:00,0.0,1.5,77.5,1.0,6.0
105729,2023-01-23 09:00:00,0.0,1.6,79.0,1.0,33.0
105730,2023-01-23 10:00:00,0.0,1.9,77.3,1.0,72.0
105731,2023-01-23 11:00:00,0.0,2.1,78.0,1.5,111.0
105732,2023-01-23 12:00:00,0.0,2.4,75.3,1.2,91.0
105733,2023-01-23 13:00:00,0.0,2.3,75.7,1.0,79.0
105734,2023-01-23 14:00:00,0.0,2.2,75.8,0.9,44.0
105735,2023-01-23 15:00:00,0.0,2.2,75.5,0.5,23.0
105736,2023-01-23 16:00:00,0.0,2.1,73.0,0.7,3.0
105737,2023-01-23 17:00:00,0.0,2.0,71.3,0.6,0.0
105738,2023-01-23 18:00:00,0.0,2.0,69.7,0.6,0.0
105739,2023-01-23 19:00:00,0.0,2.0,71.5,0.5,0.0
105740,2023-01-23 20:00:00,0.0,1.8,71.2,0.3,0.0
105741,2023-01-23 21:00:00,0.0,1.7,72.0,0.3,0.0
105742,2023-01-23 22:00:00,0.0,1.6,73.2,0.5,0.0
105743,2023-01-23 23:00:00,0.0,1.6,72.0,0.9,0.0
105744,2023-01-24 00:00:00,0.0,1.5,74.0,1.1,0.0
105745,2023-01-24 01:00:00,0.0,1.4,74.7,1.2,0.0
105746,2023-01-24 02:00:00,0.0,1.3,75.3,1.5,0.0
105747,2023-01-24 03:00:00,0.0,1.2,79.2,1.7,0.0
105748,2023-01-24 04:00:00,0.0,0.9,78.8,2.1,0.0
105749,2023-01-24 05:00:00,0.0,0.7,78.0,1.9,0.0
105750,2023-01-24 06:00:00,0.0,0.8,78.0,2.4,0.0
105751,2023-01-24 07:00:00,0.0,0.8,78.7,1.7,0.0
105752,2023-01-24 08:00:00,0.0,1.1,79.5,2.2,4.0
105753,2023-01-24 09:00:00,0.0,1.1,79.3,2.8,39.0
105754,2023-01-24 10:00:00,0.0,1.4,78.2,2.2,64.0
105755,2023-01-24 11:00:00,0.0,1.9,76.3,2.4,135.0
105756,2023-01-24 12:00:00,0.0,2.2,77.3,3.8,203.0
105757,2023-01-24 13:00:00,0.0,2.3,78.2,3.1,158.0
105758,2023-01-24 14:00:00,0.0,2.1,79.0,3.0,101.0
105759,2023-01-24 15:00:00,0.0,1.8,81.2,3.1,49.0
105760,2023-01-24 16:00:00,0.0,1.2,84.3,2.4,10.0
105761,2023-01-24 17:00:00,0.0,0.5,87.8,1.9,0.0
105762,2023-01-24 18:00:00,0.0,0.0,89.7,1.2,0.0
105763,2023-01-24 19:00:00,0.0,-0.3,90.7,1.6,0.0
105764,2023-01-24 20:00:00,0.0,-0.6,91.7,1.8,0.0
105765,2023-01-24 21:00:00,0.0,-0.2,91.7,2.6,0.0
105766,2023-01-24 22:00:00,0.0,0.3,91.7,3.0,0.0
105767,2023-01-24 23:00:00,0.0,0.3,91.0,3.3,0.0
105768,2023-01-25 00:00:00,0.0,0.2,91.0,3.2,0.0
105769,2023-01-25 01:00:00,0.0,0.0,91.3,3.4,0.0
105770,2023-01-25 02:00:00,0.0,0.0,90.2,3.3,0.0
105771,2023-01-25 03:00:00,0.0,-0.1,90.0,3.2,0.0
105772,2023-01-25 04:00:00,0.0,-0.2,90.0,3.8,0.0
105773,2023-01-25 05:00:00,0.0,-0.3,90.7,3.4,0.0
105774,2023-01-25 06:00:00,0.0,-0.4,90.5,2.9,0.0
105775,2023-01-25 07:00:00,0.0,-0.5,90.2,3.8,0.0
105776,2023-01-25 08:00:00,0.0,-0.6,90.3,3.3,4.0
105777,2023-01-25 09:00:00,0.0,-0.6,90.7,3.6,25.0
105778,2023-01-25 10:00:00,0.0,-0.5,89.7,4.1,50.0
105779,2023-01-25 11:00:00,0.0,-0.2,88.5,3.6,64.0
105780,2023-01-25 12:00:00,0.0,0.0,88.0,3.5,64.0
105781,2023-01-25 13:00:00,0.0,0.2,88.3,3.6,58.0
105782,2023-01-25 14:00:00,0.0,0.3,87.8,3.5,40.0
105783,2023-01-25 15:00:00,0.0,0.4,87.2,3.2,14.0
105784,2023-01-25 16:00:00,0.0,0.4,88.5,3.4,1.0
105785,2023-01-25 17:00:00,0.0,0.6,89.0,2.8,0.0
105786,2023-01-25 18:00:00,0.0,0.7,89.2,2.6,0.0
105787,2023-01-25 19:00:00,0.0,0.6,91.2,2.7,0.0
105788,2023-01-25 20:00:00,0.0,0.6,95.8,2.6,0.0
105789,2023-01-25 21:00:00,0.0,0.5,97.8,3.1,0.0
105790,2023-01-25 22:00:00,0.0,0.5,98.8,3.0,0.0
105791,2023-01-25 23:00:00,0.1,0.4,99.0,2.8,0.0
105792,2023-01-26 00:00:00,0.1,0.6,99.0,2.6,0.0
105793,2023-01-26 01:00:00,0.0,0.7,99.0,2.9,0.0
105794,2023-01-26 02:00:00,0.3,0.8,99.0,3.6,0.0
105795,2023-01-26 03:00:00,1.1,0.9,99.0,3.1,0.0
105796,2023-01-26 04:00:00,0.4,1.0,99.0,2.7,0.0
105797,2023-01-26 05:00:00,0.2,1.1,99.0,2.7,0.0
105798,2023-01-26 06:00:00,0.0,1.3,99.5,2.3,0.0
105799,2023-01-26 07:00:00,0.0,1.6,100.0,2.3,0.0
105800,2023-01-26 08:00:00,0.0,2.0,100.0,2.2,2.0
105801,2023-01-26 09:00:00,0.0,2.3,100.0,1.5,24.0
105802,2023-01-26 10:00:00,0.0,2.8,100.0,1.4,26.0
105803,2023-01-26 11:00:00,0.0,3.4,100.0,2.2,66.0
105804,2023-01-26 12:00:00,0.0,4.1,100.0,2.9,80.0
105805,2023-01-26 13:00:00,0.0,4.7,97.7,2.9,52.0
105806,2023-01-26 14:00:00,0.0,4.0,95.3,2.4,53.0
105807,2023-01-26 15:00:00,0.0,4.2,92.3,1.5,34.0
105808,2023-01-26 16:00:00,0.0,4.7,90.2,2.5,3.0
105809,2023-01-26 17:00:00,0.0,5.0,84.8,3.4,0.0
105810,2023-01-26 18:00:00,0.0,4.9,86.5,2.6,0.0
105811,2023-01-26 19:00:00,0.0,4.5,85.0,3.0,0.0
105812,2023-01-26 20:00:00,0.0,4.2,84.7,3.1,0.0
105813,2023-01-26 21:00:00,0.0,3.9,84.2,3.5,0.0
105814,2023-01-26 22:00:00,0.0,3.6,82.5,3.2,0.0
105815,2023-01-26 23:00:00,0.0,3.3,81.0,2.9,0.0
105816,2023-01-27 00:00:00,0.0,2.6,79.2,2.4,0.0
105817,2023-01-27 01:00:00,0.0,1.9,83.2,2.4,0.0
105818,2023-01-27 02:00:00,0.0,1.2,83.7,2.8,0.0
105819,2023-01-27 03:00:00,0.0,0.4,83.8,3.1,0.0
105820,2023-01-27 04:00:00,0.0,-0.1,84.7,2.2,0.0
105821,2023-01-27 05:00:00,0.0,-0.6,85.8,1.5,0.0
105822,2023-01-27 06:00:00,0.0,-1.0,87.5,0.9,0.0
105823,2023-01-27 07:00:00,0.0,-1.3,88.5,1.1,0.0
105824,2023-01-27 08:00:00,0.0,-1.3,88.3,1.2,34.0
105825,2023-01-27 09:00:00,0.0,-0.3,82.5,1.9,167.0
105826,2023-01-27 10:00:00,0.0,0.5,80.3,1.9,268.0
105827,2023-01-27 11:00:00,0.0,1.3,75.5,1.6,318.0
105828,2023-01-27 12:00:00,0.0,2.0,69.7,1.6,322.0
105829,2023-01-27 13:00:00,0.0,2.2,67.2,1.4,283.0
105830,2023-01-27 14:00:00,0.0,1.8,70.2,1.2,214.0
105831,2023-01-27 15:00:00,0.0,1.7,69.7,0.7,114.0
105832,2023-01-27 16:00:00,0.0,1.0,74.0,0.6,16.0
105833,2023-01-27 17:00:00,0.0,-0.3,80.5,0.0,0.0
105834,2023-01-27 18:00:00,0.0,-1.2,86.3,0.1,0.0
105835,2023-01-27 19:00:00,0.0,-1.8,89.0,0.2,0.0
105836,2023-01-27 20:00:00,0.0,-2.4,91.8,0.4,0.0
105837,2023-01-27 21:00:00,0.0,-2.9,94.2,0.1,0.0
105838,2023-01-27 22:00:00,0.0,-3.1,95.3,0.7,0.0
105839,2023-01-27 23:00:00,0.0,-3.4,96.2,0.3,0.0
105840,2023-01-28 00:00:00,0.0,-3.1,96.8,0.7,0.0
105841,2023-01-28 01:00:00,0.0,-3.2,95.7,0.4,0.0
105842,2023-01-28 02:00:00,0.0,-3.5,96.0,0.9,0.0
105843,2023-01-28 03:00:00,0.0,-3.5,95.7,1.7,0.0
105844,2023-01-28 04:00:00,0.0,-3.1,93.2,2.2,0.0
105845,2023-01-28 05:00:00,0.0,-3.1,94.0,1.3,0.0
105846,2023-01-28 06:00:00,0.0,-2.9,95.0,2.0,0.0
105847,2023-01-28 07:00:00,0.0,-2.8,95.5,2.0,0.0
105848,2023-01-28 08:00:00,0.0,-2.1,96.0,1.9,44.0
105849,2023-01-28 09:00:00,0.0,-1.1,94.5,2.3,37.0
105850,2023-01-28 10:00:00,0.0,-0.2,89.8,2.7,52.0
105851,2023-01-28 11:00:00,0.0,0.5,87.3,2.6,111.0
105852,2023-01-28 12:00:00,0.0,1.2,87.0,3.0,119.0
105853,2023-01-28 13:00:00,0.0,2.0,88.8,3.6,96.0
105854,2023-01-28 14:00:00,0.0,2.3,89.7,3.5,70.0
105855,2023-01-28 15:00:00,0.0,2.2,95.8,3.9,29.0
105856,2023-01-28 16:00:00,0.1,2.4,98.0,4.0,4.0
105857,2023-01-28 17:00:00,0.0,2.6,98.8,3.8,0.0
105858,2023-01-28 18:00:00,0.0,3.0,98.7,4.0,0.0
105859,2023-01-28 19:00:00,0.0,3.3,98.0,3.6,0.0
105860,2023-01-28 20:00:00,0.0,3.5,98.0,3.7,0.0
105861,2023-01-28 21:00:00,0.0,3.7,97.2,4.0,0.0
105862,2023-01-28 22:00:00,0.0,3.5,97.0,3.9,0.0
105863,2023-01-28 23:00:00,0.0,3.5,97.0,4.0,0.0
105864,2023-01-29 00:00:00,0.0,3.5,96.8,4.0,0.0
105865,2023-01-29 01:00:00,0.0,3.6,95.7,4.0,0.0
105866,2023-01-29 02:00:00,0.0,3.7,94.0,3.4,0.0
105867,2023-01-29 03:00:00,0.0,3.7,93.7,3.5,0.0
105868,2023-01-29 04:00:00,0.0,3.5,95.3,3.9,0.0
105869,2023-01-29 05:00:00,0.0,3.6,96.0,3.8,0.0
105870,2023-01-29 06:00:00,0.0,3.7,95.0,4.6,0.0
105871,2023-01-29 07:00:00,0.0,3.7,94.7,4.6,0.0
105872,2023-01-29 08:00:00,0.0,3.8,94.0,4.4,15.0
105873,2023-01-29 09:00:00,0.0,3.9,92.8,3.9,90.0
105874,2023-01-29 10:00:00,0.0,4.2,90.7,4.4,99.0
105875,2023-01-29 11:00:00,0.0,4.4,90.5,5.4,125.0
105876,2023-01-29 12:00:00,0.0,4.9,87.7,5.9,117.0
105877,2023-01-29 13:00:00,0.0,5.3,86.0,5.5,100.0
105878,2023-01-29 14:00:00,0.0,5.4,83.2,5.7,49.0
105879,2023-01-29 15:00:00,0.0,5.3,80.3,5.7,27.0
105880,2023-01-29 16:00:00,0.0,5.3,76.2,5.9,6.0
105881,2023-01-29 17:00:00,0.0,5.3,76.7,4.9,0.0
105882,2023-01-29 18:00:00,0.0,5.1,82.0,4.9,0.0
105883,2023-01-29 19:00:00,0.0,5.2,81.2,5.4,0.0
105884,2023-01-29 20:00:00,0.0,5.3,83.8,5.0,0.0
105885,2023-01-29 21:00:00,0.2,5.3,84.8,7.3,0.0
105886,2023-01-29 22:00:00,0.0,5.3,85.3,7.4,0.0
105887,2023-01-29 23:00:00,0.0,5.3,90.2,7.8,0.0
105888,2023-01-30 00:00:00,0.7,5.1,96.0,6.5,0.0
105889,2023-01-30 01:00:00,0.9,5.5,95.8,7.2,0.0
105890,2023-01-30 02:00:00,1.8,5.4,93.0,7.2,0.0
105891,2023-01-30 03:00:00,0.0,4.4,91.5,4.7,0.0
105892,2023-01-30 04:00:00,0.0,4.2,89.2,5.6,0.0
105893,2023-01-30 05:00:00,0.0,4.4,86.8,6.3,0.0
105894,2023-01-30 06:00:00,0.0,4.1,86.0,6.4,0.0
105895,2023-01-30 07:00:00,0.0,4.1,82.8,6.3,0.0
105896,2023-01-30 08:00:00,0.0,4.3,80.7,6.6,31.0
105897,2023-01-30 09:00:00,0.0,4.4,81.8,6.1,92.0
105898,2023-01-30 10:00:00,0.0,4.6,79.3,7.5,135.0
105899,2023-01-30 11:00:00,0.0,4.7,79.0,7.9,74.0
105900,2023-01-30 12:00:00,0.0,5.1,78.0,7.3,215.0
105901,2023-01-30 13:00:00,0.0,5.1,78.7,7.3,175.0
105902,2023-01-30 14:00:00,0.0,5.7,75.3,8.0,154.0
105903,2023-01-30 15:00:00,0.0,5.6,76.2,7.8,46.0
105904,2023-01-30 16:00:00,0.0,5.4,72.0,7.6,16.0
105905,2023-01-30 17:00:00,0.0,5.2,69.0,8.3,0.0
105906,2023-01-30 18:00:00,0.0,4.9,67.8,7.4,0.0
105907,2023-01-30 19:00:00,0.0,4.3,73.5,7.4,0.0
105908,2023-01-30 20:00:00,0.0,3.9,75.2,6.9,0.0
105909,2023-01-30 21:00:00,0.0,3.7,71.3,7.6,0.0
105910,2023-01-30 22:00:00,0.0,3.6,67.7,7.2,0.0
105911,2023-01-30 23:00:00,0.0,3.4,68.3,6.8,0.0
105912,2023-01-31 00:00:00,0.0,3.0,73.3,5.9,0.0
105913,2023-01-31 01:00:00,0.0,2.7,75.7,5.7,0.0
105914,2023-01-31 02:00:00,0.0,2.4,77.0,5.2,0.0
105915,2023-01-31 03:00:00,0.0,2.4,77.0,4.8,0.0
105916,2023-01-31 04:00:00,0.0,2.3,77.2,4.5,0.0
105917,2023-01-31 05:00:00,0.0,2.0,82.3,4.2,0.0
105918,2023-01-31 06:00:00,0.0,1.8,85.0,3.7,0.0
105919,2023-01-31 07:00:00,0.0,1.6,86.5,3.7,0.0
105920,2023-01-31 08:00:00,0.0,1.6,87.0,2.9,18.0
105921,2023-01-31 09:00:00,0.1,2.2,85.7,3.6,27.0
105922,2023-01-31 10:00:00,0.5,2.4,92.7,2.6,42.0
105923,2023-01-31 11:00:00,0.2,2.8,94.5,3.4,65.0
105924,2023-01-31 12:00:00,0.2,3.3,96.3,3.3,42.0
105925,2023-01-31 13:00:00,0.8,4.2,98.0,3.7,46.0
105926,2023-01-31 14:00:00,0.1,5.4,96.7,5.6,66.0
105927,2023-01-31 15:00:00,0.2,6.2,94.7,5.6,36.0
105928,2023-01-31 16:00:00,0.2,6.4,90.7,6.7,6.0
105929,2023-01-31 17:00:00,1.0,4.1,89.0,8.2,0.0
105930,2023-01-31 18:00:00,0.0,3.7,86.5,7.5,0.0
105931,2023-01-31 19:00:00,0.0,3.8,84.7,8.3,0.0
105932,2023-01-31 20:00:00,0.0,3.6,83.5,8.4,0.0
105933,2023-01-31 21:00:00,0.0,3.6,81.7,8.4,0.0
105934,2023-01-31 22:00:00,0.0,3.6,81.7,7.4,0.0
105935,2023-01-31 23:00:00,0.0,4.0,81.3,7.4,0.0
105936,2023-02-01 00:00:00,0.0,4.2,81.5,8.0,0.0
105937,2023-02-01 01:00:00,0.0,4.1,82.3,7.3,0.0
105938,2023-02-01 02:00:00,0.0,4.3,83.3,7.3,0.0
105939,2023-02-01 03:00:00,0.0,4.3,82.3,7.5,0.0
105940,2023-02-01 04:00:00,0.0,4.1,81.5,7.8,0.0
105941,2023-02-01 05:00:00,0.1,4.2,81.3,7.0,0.0
105942,2023-02-01 06:00:00,0.1,4.0,83.3,6.5,0.0
105943,2023-02-01 07:00:00,0.0,3.6,85.0,6.5,0.0
105944,2023-02-01 08:00:00,0.0,3.4,86.2,6.3,15.0
105945,2023-02-01 09:00:00,0.0,3.6,84.7,6.4,110.0
105946,2023-02-01 10:00:00,0.0,4.3,81.0,6.9,180.0
105947,2023-02-01 11:00:00,0.0,4.9,77.2,7.6,268.0
105948,2023-02-01 12:00:00,0.0,4.9,77.5,7.6,153.0
105949,2023-02-01 13:00:00,1.6,3.7,89.0,6.5,81.0
105950,2023-02-01 14:00:00,0.0,3.8,91.7,3.8,92.0
105951,2023-02-01 15:00:00,0.1,4.6,89.0,4.8,32.0
105952,2023-02-01 16:00:00,0.1,5.0,87.7,5.6,14.0
105953,2023-02-01 17:00:00,0.0,5.1,86.2,5.4,0.0
105954,2023-02-01 18:00:00,0.0,5.0,82.5,5.3,0.0
105955,2023-02-01 19:00:00,0.0,5.3,79.2,5.0,0.0
105956,2023-02-01 20:00:00,0.0,5.3,79.0,5.1,0.0
105957,2023-02-01 21:00:00,0.5,4.4,87.8,3.9,0.0
105958,2023-02-01 22:00:00,0.0,3.6,93.3,2.2,0.0
105959,2023-02-01 23:00:00,0.0,3.8,94.2,6.6,0.0
105960,2023-02-02 00:00:00,0.0,3.6,90.0,7.0,0.0
105961,2023-02-02 01:00:00,0.0,3.3,89.0,7.3,0.0
105962,2023-02-02 02:00:00,0.0,2.4,86.3,7.6,0.0
105963,2023-02-02 03:00:00,0.0,2.2,81.7,6.1,0.0
105964,2023-02-02 04:00:00,0.0,1.7,79.3,6.7,0.0
